OTUid	path	rank2	superkingdom	majorclade	kingdom	subkingdom	subeuk	division	subdivision	superphylum	phylum	subphylum	class	subclass	superorder	order	suborder	family	subfamily	genus
OTU_2023;size_8;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Dorylaimida;Dorylaimina;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Dorylaimia	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina	Dorylaimina	Dorylaimina
OTU_2120;size_13;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Dorylaimida;Dorylaimina;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Dorylaimia	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina	Dorylaimina	Dorylaimina
OTU_2438;size_26;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Dorylaimida;Dorylaimina;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Dorylaimia	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina	Dorylaimina	Dorylaimina
OTU_2670;size_7;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Dorylaimida;Dorylaimina;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Dorylaimia	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina	Dorylaimina	Dorylaimina
OTU_4665;size_1;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Dorylaimida;Dorylaimina;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Dorylaimia	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina	Dorylaimina	Dorylaimina
OTU_4752;size_3;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Dorylaimida;Dorylaimina;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Dorylaimia	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina	Dorylaimina	Dorylaimina
OTU_5231;size_6;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Dorylaimida;Dorylaimina;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Dorylaimia	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina	Dorylaimina	Dorylaimina
OTU_5508;size_3;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Dorylaimida;Dorylaimina;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Dorylaimia	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina	Dorylaimina	Dorylaimina
OTU_5569;size_1;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Dorylaimida;Dorylaimina;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Dorylaimia	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina	Dorylaimina	Dorylaimina
OTU_7826;size_1;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Dorylaimida;Dorylaimina;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Dorylaimia	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina	Dorylaimina	Dorylaimina
OTU_9167;size_1;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Dorylaimida;Dorylaimina;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Dorylaimia	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina	Dorylaimina	Dorylaimina
OTU_365;size_294;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Dorylaimida;Dorylaimina;Dorylaimoidea;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Dorylaimia	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimoidea	Dorylaimoidea	Dorylaimoidea
OTU_439;size_116;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Dorylaimida;Dorylaimina;Dorylaimoidea;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Dorylaimia	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimoidea	Dorylaimoidea	Dorylaimoidea
OTU_874;size_33;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Dorylaimida;Dorylaimina;Dorylaimoidea;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Dorylaimia	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimoidea	Dorylaimoidea	Dorylaimoidea
OTU_1184;size_40;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Dorylaimida;Dorylaimina;Dorylaimoidea;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Dorylaimia	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimoidea	Dorylaimoidea	Dorylaimoidea
OTU_1757;size_12;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Dorylaimida;Dorylaimina;Dorylaimoidea;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Dorylaimia	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimoidea	Dorylaimoidea	Dorylaimoidea
OTU_2743;size_4;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Dorylaimida;Dorylaimina;Dorylaimoidea;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Dorylaimia	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimoidea	Dorylaimoidea	Dorylaimoidea
OTU_3862;size_3;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Dorylaimida;Dorylaimina;Dorylaimoidea;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Dorylaimia	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimoidea	Dorylaimoidea	Dorylaimoidea
OTU_3886;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Dorylaimida;Dorylaimina;Dorylaimoidea;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Dorylaimia	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimoidea	Dorylaimoidea	Dorylaimoidea
OTU_4740;size_1;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Dorylaimida;Dorylaimina;Dorylaimoidea;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Dorylaimia	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimoidea	Dorylaimoidea	Dorylaimoidea
OTU_6685;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Dorylaimida;Dorylaimina;Dorylaimoidea;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Dorylaimia	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimoidea	Dorylaimoidea	Dorylaimoidea
OTU_6816;size_3;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Dorylaimida;Dorylaimina;Dorylaimoidea;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Dorylaimia	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimoidea	Dorylaimoidea	Dorylaimoidea
OTU_8108;size_1;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Dorylaimida;Dorylaimina;Dorylaimoidea;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Dorylaimia	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimoidea	Dorylaimoidea	Dorylaimoidea
OTU_9920;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Dorylaimida;Dorylaimina;Dorylaimoidea;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Dorylaimia	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimoidea	Dorylaimoidea	Dorylaimoidea
OTU_995;size_33;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Mononchida;Mononchina;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Dorylaimia	Dorylaimia	Mononchida	Mononchina	Mononchina	Mononchina	Mononchina
OTU_1245;size_33;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Mononchida;Mononchina;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Dorylaimia	Dorylaimia	Mononchida	Mononchina	Mononchina	Mononchina	Mononchina
OTU_827;size_41;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Mononchida;Mononchina;Anatonchoidea;Anatonchidae;Anatonchus;Anatonchus tridentatus;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Dorylaimia	Dorylaimia	Mononchida	Mononchina	Anatonchoidea	Anatonchoidea	Anatonchus
OTU_1088;size_20;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Mononchida;Mononchina;Anatonchoidea;Anatonchidae;Anatonchus;Anatonchus tridentatus;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Dorylaimia	Dorylaimia	Mononchida	Mononchina	Anatonchoidea	Anatonchoidea	Anatonchus
OTU_1941;size_15;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Mononchida;Mononchina;Anatonchoidea;Anatonchidae;Anatonchus;Anatonchus tridentatus;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Dorylaimia	Dorylaimia	Mononchida	Mononchina	Anatonchoidea	Anatonchoidea	Anatonchus
OTU_2101;size_12;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Mononchida;Mononchina;Anatonchoidea;Anatonchidae;Anatonchus;Anatonchus tridentatus;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Dorylaimia	Dorylaimia	Mononchida	Mononchina	Anatonchoidea	Anatonchoidea	Anatonchus
OTU_7822;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Nematoda;Enoplea;Dorylaimia;Mononchida;Mononchina;Anatonchoidea;Anatonchidae;Anatonchus;Anatonchus tridentatus;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Nematoda	Nematoda	Enoplea	Dorylaimia	Dorylaimia	Mononchida	Mononchina	Anatonchoidea	Anatonchoidea	Anatonchus
OTU_1232;size_27;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Chelicerata	Chelicerata	Chelicerata	Chelicerata	Chelicerata	Chelicerata	Chelicerata	Chelicerata	Chelicerata
OTU_265;size_251;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Chelicerata	Arachnida	Arachnida	Arachnida	Arachnida	Arachnida	Arachnida	Arachnida	Arachnida
OTU_1720;size_10;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Chelicerata	Arachnida	Arachnida	Arachnida	Arachnida	Arachnida	Arachnida	Arachnida	Arachnida
OTU_1815;size_12;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Chelicerata	Arachnida	Arachnida	Arachnida	Arachnida	Arachnida	Arachnida	Arachnida	Arachnida
OTU_6160;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Chelicerata	Arachnida	Arachnida	Arachnida	Arachnida	Arachnida	Arachnida	Arachnida	Arachnida
OTU_8929;size_1;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Chelicerata	Arachnida	Arachnida	Arachnida	Arachnida	Arachnida	Arachnida	Arachnida	Arachnida
OTU_904;size_37;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Acari;Acariformes;Sarcoptiformes;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Chelicerata	Arachnida	Acari	Acariformes	Acariformes	Acariformes	Acariformes	Acariformes	Acariformes
OTU_1326;size_15;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Acari;Acariformes;Sarcoptiformes;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Chelicerata	Arachnida	Acari	Acariformes	Acariformes	Acariformes	Acariformes	Acariformes	Acariformes
OTU_1830;size_15;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Acari;Acariformes;Sarcoptiformes;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Chelicerata	Arachnida	Acari	Acariformes	Acariformes	Acariformes	Acariformes	Acariformes	Acariformes
OTU_2089;size_11;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Acari;Acariformes;Sarcoptiformes;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Chelicerata	Arachnida	Acari	Acariformes	Acariformes	Acariformes	Acariformes	Acariformes	Acariformes
OTU_2161;size_9;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Acari;Acariformes;Sarcoptiformes;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Chelicerata	Arachnida	Acari	Acariformes	Acariformes	Acariformes	Acariformes	Acariformes	Acariformes
OTU_2653;size_14;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Acari;Acariformes;Sarcoptiformes;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Chelicerata	Arachnida	Acari	Acariformes	Acariformes	Acariformes	Acariformes	Acariformes	Acariformes
OTU_3726;size_7;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Acari;Acariformes;Sarcoptiformes;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Chelicerata	Arachnida	Acari	Acariformes	Acariformes	Acariformes	Acariformes	Acariformes	Acariformes
OTU_4624;size_11;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Acari;Acariformes;Sarcoptiformes;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Chelicerata	Arachnida	Acari	Acariformes	Acariformes	Acariformes	Acariformes	Acariformes	Acariformes
OTU_4733;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Acari;Acariformes;Sarcoptiformes;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Chelicerata	Arachnida	Acari	Acariformes	Acariformes	Acariformes	Acariformes	Acariformes	Acariformes
OTU_6310;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Acari;Acariformes;Sarcoptiformes;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Chelicerata	Arachnida	Acari	Acariformes	Acariformes	Acariformes	Acariformes	Acariformes	Acariformes
OTU_6768;size_1;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Acari;Acariformes;Sarcoptiformes;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Chelicerata	Arachnida	Acari	Acariformes	Acariformes	Acariformes	Acariformes	Acariformes	Acariformes
OTU_7095;size_1;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Acari;Acariformes;Sarcoptiformes;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Chelicerata	Arachnida	Acari	Acariformes	Acariformes	Acariformes	Acariformes	Acariformes	Acariformes
OTU_7622;size_1;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Acari;Acariformes;Sarcoptiformes;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Chelicerata	Arachnida	Acari	Acariformes	Acariformes	Acariformes	Acariformes	Acariformes	Acariformes
OTU_8229;size_2;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Acari;Acariformes;Sarcoptiformes;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Chelicerata	Arachnida	Acari	Acariformes	Acariformes	Acariformes	Acariformes	Acariformes	Acariformes
OTU_8500;size_1;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Acari;Acariformes;Sarcoptiformes;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Chelicerata	Arachnida	Acari	Acariformes	Acariformes	Acariformes	Acariformes	Acariformes	Acariformes
OTU_9535;size_1;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Acari;Acariformes;Sarcoptiformes;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Chelicerata	Arachnida	Acari	Acariformes	Acariformes	Acariformes	Acariformes	Acariformes	Acariformes
OTU_9543;size_1;	"root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Acari;Acariformes;Sarcoptiformes;"	cellular organisms	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	Eumetazoa	Eumetazoa	Eumetazoa	Ecdysozoa	Arthropoda	Chelicerata	Arachnida	Acari	Acariformes	Acariformes	Acariformes	Acariformes	Acariformes	Acariformes
