OTUid	path	rank2	superkingdom	majorclade	kingdom	subkingdom	subeuk	division	subdivision	superphylum	phylum	subphylum	class	subclass	superorder	order	suborder	family	subfamily	genus
OTU_2876;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2877;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2881;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2882;size_6;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2883;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2884;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2886;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2887;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2891;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2892;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2895;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2898;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2899;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2900;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2902;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2904;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2905;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2906;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2907;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2908;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2909;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2910;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2911;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2919;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2920;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2921;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2922;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2926;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2927;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2928;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2929;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2930;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2932;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2934;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2935;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2937;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2938;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2940;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2945;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2946;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2947;size_6;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2951;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2952;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2953;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2954;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2955;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2957;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2958;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2960;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2961;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2962;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2967;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2968;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2969;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2970;size_4;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2971;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2974;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2976;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2978;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2981;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2982;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2983;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2985;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2986;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2987;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2988;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2989;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2993;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2994;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2996;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2998;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_2999;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_3001;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_3004;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_3005;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_3006;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_3007;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_3010;size_4;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_3011;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_3012;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_3013;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_3014;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_3015;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_3016;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_3017;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_3018;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_3021;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_3023;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_3024;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_3025;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_3026;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_3027;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_3028;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_3029;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_3030;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_3031;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_3033;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_3035;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_3036;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_3037;size_4;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
OTU_3038;size_2;	"root;No hits;"	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits	No hits
